        time     pot_ergy        press
  0.3037E+01  -0.4677E+01   0.1371E+01
  0.3038E+01  -0.4677E+01   0.1371E+01
  0.3039E+01  -0.4677E+01   0.1370E+01
  0.3040E+01  -0.4677E+01   0.1370E+01
  0.3041E+01  -0.4677E+01   0.1370E+01
  0.3042E+01  -0.4677E+01   0.1370E+01
  0.3043E+01  -0.4678E+01   0.1370E+01
  0.3044E+01  -0.4678E+01   0.1369E+01
  0.3045E+01  -0.4678E+01   0.1369E+01
  0.3046E+01  -0.4678E+01   0.1369E+01
  0.3047E+01  -0.4678E+01   0.1368E+01
  0.3048E+01  -0.4678E+01   0.1368E+01
  0.3049E+01  -0.4678E+01   0.1368E+01
  0.3050E+01  -0.4678E+01   0.1368E+01
  0.3051E+01  -0.4678E+01   0.1368E+01
  0.3052E+01  -0.4678E+01   0.1367E+01
  0.3053E+01  -0.4678E+01   0.1367E+01
  0.3054E+01  -0.4678E+01   0.1366E+01
  0.3055E+01  -0.4678E+01   0.1366E+01
  0.3056E+01  -0.4678E+01   0.1366E+01
  0.3057E+01  -0.4678E+01   0.1366E+01
  0.3058E+01  -0.4678E+01   0.1366E+01
  0.3059E+01  -0.4678E+01   0.1366E+01
  0.3060E+01  -0.4678E+01   0.1366E+01
  0.3061E+01  -0.4678E+01   0.1366E+01
  0.3062E+01  -0.4678E+01   0.1366E+01
  0.3063E+01  -0.4678E+01   0.1366E+01
  0.3064E+01  -0.4678E+01   0.1365E+01
  0.3065E+01  -0.4678E+01   0.1365E+01
  0.3066E+01  -0.4679E+01   0.1364E+01
  0.3067E+01  -0.4679E+01   0.1364E+01
  0.3068E+01  -0.4679E+01   0.1364E+01
  0.3069E+01  -0.4679E+01   0.1363E+01
  0.3070E+01  -0.4679E+01   0.1363E+01
  0.3071E+01  -0.4679E+01   0.1362E+01
  0.3072E+01  -0.4679E+01   0.1361E+01
  0.3073E+01  -0.4679E+01   0.1361E+01
  0.3074E+01  -0.4679E+01   0.1360E+01
  0.3075E+01  -0.4679E+01   0.1360E+01
  0.3076E+01  -0.4680E+01   0.1359E+01
  0.3077E+01  -0.4680E+01   0.1358E+01
  0.3078E+01  -0.4680E+01   0.1358E+01
  0.3079E+01  -0.4680E+01   0.1357E+01
  0.3080E+01  -0.4680E+01   0.1356E+01
  0.3081E+01  -0.4680E+01   0.1356E+01
  0.3082E+01  -0.4680E+01   0.1355E+01
  0.3083E+01  -0.4680E+01   0.1355E+01
  0.3084E+01  -0.4680E+01   0.1354E+01
  0.3085E+01  -0.4681E+01   0.1354E+01
  0.3086E+01  -0.4681E+01   0.1353E+01
  0.3087E+01  -0.4681E+01   0.1353E+01
  0.3088E+01  -0.4681E+01   0.1352E+01
  0.3089E+01  -0.4681E+01   0.1352E+01
  0.3090E+01  -0.4681E+01   0.1351E+01
  0.3091E+01  -0.4681E+01   0.1350E+01
  0.3092E+01  -0.4681E+01   0.1350E+01
  0.3093E+01  -0.4681E+01   0.1349E+01
  0.3094E+01  -0.4682E+01   0.1348E+01
  0.3095E+01  -0.4682E+01   0.1348E+01
  0.3096E+01  -0.4682E+01   0.1347E+01
  0.3097E+01  -0.4682E+01   0.1346E+01
  0.3098E+01  -0.4682E+01   0.1346E+01
  0.3099E+01  -0.4682E+01   0.1345E+01
  0.3100E+01  -0.4682E+01   0.1344E+01
  0.3101E+01  -0.4682E+01   0.1344E+01
  0.3102E+01  -0.4683E+01   0.1343E+01
  0.3103E+01  -0.4683E+01   0.1343E+01
  0.3104E+01  -0.4683E+01   0.1342E+01
  0.3105E+01  -0.4683E+01   0.1342E+01
  0.3106E+01  -0.4683E+01   0.1342E+01
  0.3107E+01  -0.4683E+01   0.1341E+01
  0.3108E+01  -0.4683E+01   0.1341E+01
  0.3109E+01  -0.4683E+01   0.1340E+01
  0.3110E+01  -0.4683E+01   0.1340E+01
  0.3111E+01  -0.4683E+01   0.1339E+01
  0.3112E+01  -0.4683E+01   0.1339E+01
  0.3113E+01  -0.4683E+01   0.1338E+01
  0.3114E+01  -0.4683E+01   0.1338E+01
  0.3115E+01  -0.4684E+01   0.1338E+01
  0.3116E+01  -0.4684E+01   0.1338E+01
  0.3117E+01  -0.4684E+01   0.1337E+01
  0.3118E+01  -0.4684E+01   0.1338E+01
  0.3119E+01  -0.4684E+01   0.1337E+01
  0.3120E+01  -0.4684E+01   0.1337E+01
  0.3121E+01  -0.4684E+01   0.1337E+01
  0.3122E+01  -0.4684E+01   0.1337E+01
  0.3123E+01  -0.4684E+01   0.1336E+01
  0.3124E+01  -0.4684E+01   0.1336E+01
  0.3125E+01  -0.4684E+01   0.1336E+01
  0.3126E+01  -0.4684E+01   0.1335E+01
  0.3127E+01  -0.4684E+01   0.1335E+01
  0.3128E+01  -0.4684E+01   0.1335E+01
  0.3129E+01  -0.4684E+01   0.1334E+01
  0.3130E+01  -0.4684E+01   0.1334E+01
  0.3131E+01  -0.4684E+01   0.1334E+01
  0.3132E+01  -0.4684E+01   0.1333E+01
  0.3133E+01  -0.4685E+01   0.1333E+01
  0.3134E+01  -0.4685E+01   0.1333E+01
  0.3135E+01  -0.4685E+01   0.1332E+01
  0.3136E+01  -0.4685E+01   0.1331E+01
  0.3137E+01  -0.4685E+01   0.1331E+01
  0.3138E+01  -0.4685E+01   0.1330E+01
  0.3139E+01  -0.4685E+01   0.1330E+01
  0.3140E+01  -0.4685E+01   0.1330E+01
  0.3141E+01  -0.4685E+01   0.1329E+01
  0.3142E+01  -0.4685E+01   0.1328E+01
  0.3143E+01  -0.4685E+01   0.1328E+01
  0.3144E+01  -0.4686E+01   0.1327E+01
  0.3145E+01  -0.4686E+01   0.1327E+01
  0.3146E+01  -0.4686E+01   0.1327E+01
  0.3147E+01  -0.4686E+01   0.1327E+01
  0.3148E+01  -0.4686E+01   0.1326E+01
  0.3149E+01  -0.4686E+01   0.1326E+01
  0.3150E+01  -0.4686E+01   0.1326E+01
  0.3151E+01  -0.4686E+01   0.1326E+01
  0.3152E+01  -0.4686E+01   0.1326E+01
  0.3153E+01  -0.4686E+01   0.1326E+01
  0.3154E+01  -0.4686E+01   0.1326E+01
  0.3155E+01  -0.4686E+01   0.1326E+01
  0.3156E+01  -0.4686E+01   0.1325E+01
  0.3157E+01  -0.4686E+01   0.1325E+01
  0.3158E+01  -0.4686E+01   0.1325E+01
  0.3159E+01  -0.4686E+01   0.1324E+01
  0.3160E+01  -0.4686E+01   0.1324E+01
  0.3161E+01  -0.4686E+01   0.1324E+01
  0.3162E+01  -0.4686E+01   0.1324E+01
  0.3163E+01  -0.4686E+01   0.1324E+01
  0.3164E+01  -0.4686E+01   0.1324E+01
  0.3165E+01  -0.4686E+01   0.1324E+01
  0.3166E+01  -0.4686E+01   0.1324E+01
  0.3167E+01  -0.4686E+01   0.1323E+01
  0.3168E+01  -0.4687E+01   0.1323E+01
  0.3169E+01  -0.4687E+01   0.1322E+01
  0.3170E+01  -0.4687E+01   0.1322E+01
  0.3171E+01  -0.4687E+01   0.1322E+01
  0.3172E+01  -0.4687E+01   0.1322E+01
  0.3173E+01  -0.4687E+01   0.1322E+01
  0.3174E+01  -0.4687E+01   0.1321E+01
  0.3175E+01  -0.4687E+01   0.1321E+01
  0.3176E+01  -0.4687E+01   0.1321E+01
  0.3177E+01  -0.4687E+01   0.1321E+01
  0.3178E+01  -0.4687E+01   0.1321E+01
  0.3179E+01  -0.4687E+01   0.1321E+01
  0.3180E+01  -0.4687E+01   0.1321E+01
  0.3181E+01  -0.4687E+01   0.1321E+01
  0.3182E+01  -0.4687E+01   0.1321E+01
  0.3183E+01  -0.4687E+01   0.1321E+01
  0.3184E+01  -0.4687E+01   0.1321E+01
  0.3185E+01  -0.4687E+01   0.1321E+01
  0.3186E+01  -0.4687E+01   0.1322E+01
  0.3187E+01  -0.4687E+01   0.1322E+01
  0.3188E+01  -0.4687E+01   0.1321E+01
  0.3189E+01  -0.4687E+01   0.1322E+01
  0.3190E+01  -0.4687E+01   0.1322E+01
  0.3191E+01  -0.4687E+01   0.1321E+01
  0.3192E+01  -0.4687E+01   0.1321E+01
  0.3193E+01  -0.4687E+01   0.1321E+01
  0.3194E+01  -0.4687E+01   0.1321E+01
  0.3195E+01  -0.4687E+01   0.1320E+01
  0.3196E+01  -0.4687E+01   0.1320E+01
  0.3197E+01  -0.4687E+01   0.1319E+01
  0.3198E+01  -0.4687E+01   0.1319E+01
  0.3199E+01  -0.4687E+01   0.1319E+01
  0.3200E+01  -0.4687E+01   0.1319E+01
  0.3201E+01  -0.4687E+01   0.1318E+01
  0.3202E+01  -0.4688E+01   0.1318E+01
  0.3203E+01  -0.4688E+01   0.1318E+01
  0.3204E+01  -0.4688E+01   0.1317E+01
  0.3205E+01  -0.4688E+01   0.1317E+01
  0.3206E+01  -0.4688E+01   0.1317E+01
  0.3207E+01  -0.4688E+01   0.1317E+01
  0.3208E+01  -0.4688E+01   0.1317E+01
  0.3209E+01  -0.4688E+01   0.1317E+01
  0.3210E+01  -0.4688E+01   0.1317E+01
  0.3211E+01  -0.4688E+01   0.1317E+01
  0.3212E+01  -0.4688E+01   0.1317E+01
  0.3213E+01  -0.4688E+01   0.1317E+01
  0.3214E+01  -0.4688E+01   0.1317E+01
  0.3215E+01  -0.4688E+01   0.1317E+01
  0.3216E+01  -0.4688E+01   0.1317E+01
  0.3217E+01  -0.4688E+01   0.1317E+01
  0.3218E+01  -0.4688E+01   0.1316E+01
  0.3219E+01  -0.4688E+01   0.1316E+01
  0.3220E+01  -0.4688E+01   0.1316E+01
  0.3221E+01  -0.4688E+01   0.1315E+01
  0.3222E+01  -0.4688E+01   0.1315E+01
  0.3223E+01  -0.4688E+01   0.1315E+01
  0.3224E+01  -0.4688E+01   0.1315E+01
  0.3225E+01  -0.4688E+01   0.1315E+01
  0.3226E+01  -0.4688E+01   0.1315E+01
  0.3227E+01  -0.4688E+01   0.1314E+01
  0.3228E+01  -0.4689E+01   0.1314E+01
  0.3229E+01  -0.4689E+01   0.1314E+01
  0.3230E+01  -0.4689E+01   0.1314E+01
  0.3231E+01  -0.4689E+01   0.1313E+01
  0.3232E+01  -0.4689E+01   0.1313E+01
  0.3233E+01  -0.4689E+01   0.1313E+01
  0.3234E+01  -0.4689E+01   0.1313E+01
  0.3235E+01  -0.4689E+01   0.1313E+01
  0.3236E+01  -0.4689E+01   0.1313E+01
  0.3237E+01  -0.4689E+01   0.1313E+01
  0.3238E+01  -0.4689E+01   0.1313E+01
  0.3239E+01  -0.4689E+01   0.1314E+01
  0.3240E+01  -0.4688E+01   0.1314E+01
  0.3241E+01  -0.4688E+01   0.1315E+01
  0.3242E+01  -0.4688E+01   0.1315E+01
  0.3243E+01  -0.4688E+01   0.1316E+01
  0.3244E+01  -0.4688E+01   0.1316E+01
  0.3245E+01  -0.4688E+01   0.1317E+01
  0.3246E+01  -0.4688E+01   0.1318E+01
  0.3247E+01  -0.4688E+01   0.1318E+01
  0.3248E+01  -0.4688E+01   0.1319E+01
  0.3249E+01  -0.4687E+01   0.1320E+01
  0.3250E+01  -0.4687E+01   0.1320E+01
  0.3251E+01  -0.4687E+01   0.1320E+01
  0.3252E+01  -0.4687E+01   0.1320E+01
  0.3253E+01  -0.4687E+01   0.1320E+01
  0.3254E+01  -0.4687E+01   0.1320E+01
  0.3255E+01  -0.4687E+01   0.1320E+01
  0.3256E+01  -0.4687E+01   0.1320E+01
  0.3257E+01  -0.4687E+01   0.1320E+01
  0.3258E+01  -0.4688E+01   0.1320E+01
  0.3259E+01  -0.4688E+01   0.1319E+01
  0.3260E+01  -0.4688E+01   0.1319E+01
  0.3261E+01  -0.4688E+01   0.1319E+01
  0.3262E+01  -0.4688E+01   0.1319E+01
  0.3263E+01  -0.4688E+01   0.1319E+01
  0.3264E+01  -0.4688E+01   0.1319E+01
  0.3265E+01  -0.4688E+01   0.1319E+01
  0.3266E+01  -0.4688E+01   0.1318E+01
  0.3267E+01  -0.4688E+01   0.1318E+01
  0.3268E+01  -0.4688E+01   0.1318E+01
  0.3269E+01  -0.4688E+01   0.1318E+01
  0.3270E+01  -0.4688E+01   0.1318E+01
  0.3271E+01  -0.4688E+01   0.1318E+01
  0.3272E+01  -0.4688E+01   0.1318E+01
  0.3273E+01  -0.4688E+01   0.1318E+01
  0.3274E+01  -0.4688E+01   0.1319E+01
  0.3275E+01  -0.4688E+01   0.1319E+01
  0.3276E+01  -0.4688E+01   0.1319E+01
  0.3277E+01  -0.4688E+01   0.1319E+01
  0.3278E+01  -0.4688E+01   0.1319E+01
  0.3279E+01  -0.4688E+01   0.1319E+01
  0.3280E+01  -0.4688E+01   0.1319E+01
  0.3281E+01  -0.4688E+01   0.1319E+01
  0.3282E+01  -0.4688E+01   0.1319E+01
  0.3283E+01  -0.4688E+01   0.1319E+01
  0.3284E+01  -0.4688E+01   0.1319E+01
  0.3285E+01  -0.4688E+01   0.1319E+01
  0.3286E+01  -0.4688E+01   0.1319E+01
  0.3287E+01  -0.4688E+01   0.1319E+01
  0.3288E+01  -0.4688E+01   0.1318E+01
  0.3289E+01  -0.4688E+01   0.1318E+01
  0.3290E+01  -0.4688E+01   0.1318E+01
  0.3291E+01  -0.4688E+01   0.1318E+01
  0.3292E+01  -0.4688E+01   0.1318E+01
  0.3293E+01  -0.4688E+01   0.1318E+01
  0.3294E+01  -0.4688E+01   0.1317E+01
  0.3295E+01  -0.4688E+01   0.1317E+01
  0.3296E+01  -0.4688E+01   0.1317E+01
  0.3297E+01  -0.4689E+01   0.1316E+01
  0.3298E+01  -0.4689E+01   0.1316E+01
  0.3299E+01  -0.4689E+01   0.1316E+01
  0.3300E+01  -0.4689E+01   0.1315E+01
  0.3301E+01  -0.4689E+01   0.1315E+01
  0.3302E+01  -0.4689E+01   0.1316E+01
  0.3303E+01  -0.4689E+01   0.1316E+01
  0.3304E+01  -0.4689E+01   0.1315E+01
  0.3305E+01  -0.4689E+01   0.1315E+01
  0.3306E+01  -0.4689E+01   0.1315E+01
  0.3307E+01  -0.4689E+01   0.1315E+01
  0.3308E+01  -0.4689E+01   0.1315E+01
  0.3309E+01  -0.4689E+01   0.1315E+01
  0.3310E+01  -0.4689E+01   0.1315E+01
  0.3311E+01  -0.4689E+01   0.1315E+01
  0.3312E+01  -0.4689E+01   0.1316E+01
  0.3313E+01  -0.4689E+01   0.1316E+01
  0.3314E+01  -0.4688E+01   0.1317E+01
  0.3315E+01  -0.4688E+01   0.1317E+01
  0.3316E+01  -0.4688E+01   0.1317E+01
  0.3317E+01  -0.4688E+01   0.1317E+01
  0.3318E+01  -0.4688E+01   0.1318E+01
  0.3319E+01  -0.4688E+01   0.1318E+01
  0.3320E+01  -0.4688E+01   0.1319E+01
  0.3321E+01  -0.4688E+01   0.1319E+01
  0.3322E+01  -0.4688E+01   0.1319E+01
  0.3323E+01  -0.4688E+01   0.1320E+01
  0.3324E+01  -0.4688E+01   0.1320E+01
  0.3325E+01  -0.4688E+01   0.1320E+01
  0.3326E+01  -0.4688E+01   0.1320E+01
  0.3327E+01  -0.4688E+01   0.1320E+01
  0.3328E+01  -0.4688E+01   0.1320E+01
  0.3329E+01  -0.4688E+01   0.1320E+01
  0.3330E+01  -0.4688E+01   0.1320E+01
  0.3331E+01  -0.4688E+01   0.1320E+01
  0.3332E+01  -0.4688E+01   0.1320E+01
  0.3333E+01  -0.4688E+01   0.1320E+01
  0.3334E+01  -0.4688E+01   0.1320E+01
  0.3335E+01  -0.4688E+01   0.1321E+01
  0.3336E+01  -0.4688E+01   0.1322E+01
  0.3337E+01  -0.4688E+01   0.1322E+01
  0.3338E+01  -0.4688E+01   0.1322E+01
  0.3339E+01  -0.4688E+01   0.1323E+01
  0.3340E+01  -0.4688E+01   0.1323E+01
  0.3341E+01  -0.4687E+01   0.1323E+01
  0.3342E+01  -0.4688E+01   0.1323E+01
  0.3343E+01  -0.4688E+01   0.1323E+01
  0.3344E+01  -0.4687E+01   0.1324E+01
  0.3345E+01  -0.4687E+01   0.1324E+01
  0.3346E+01  -0.4687E+01   0.1324E+01
  0.3347E+01  -0.4687E+01   0.1325E+01
  0.3348E+01  -0.4687E+01   0.1325E+01
  0.3349E+01  -0.4687E+01   0.1326E+01
  0.3350E+01  -0.4687E+01   0.1326E+01
  0.3351E+01  -0.4687E+01   0.1327E+01
  0.3352E+01  -0.4687E+01   0.1327E+01
  0.3353E+01  -0.4687E+01   0.1327E+01
  0.3354E+01  -0.4687E+01   0.1328E+01
  0.3355E+01  -0.4687E+01   0.1328E+01
  0.3356E+01  -0.4687E+01   0.1328E+01
  0.3357E+01  -0.4687E+01   0.1329E+01
  0.3358E+01  -0.4687E+01   0.1329E+01
  0.3359E+01  -0.4687E+01   0.1329E+01
  0.3360E+01  -0.4687E+01   0.1329E+01
  0.3361E+01  -0.4686E+01   0.1330E+01
  0.3362E+01  -0.4686E+01   0.1330E+01
  0.3363E+01  -0.4686E+01   0.1330E+01
  0.3364E+01  -0.4686E+01   0.1330E+01
  0.3365E+01  -0.4687E+01   0.1330E+01
  0.3366E+01  -0.4687E+01   0.1329E+01
  0.3367E+01  -0.4687E+01   0.1329E+01
  0.3368E+01  -0.4687E+01   0.1329E+01
  0.3369E+01  -0.4687E+01   0.1329E+01
  0.3370E+01  -0.4687E+01   0.1328E+01
  0.3371E+01  -0.4687E+01   0.1328E+01
  0.3372E+01  -0.4687E+01   0.1328E+01
  0.3373E+01  -0.4687E+01   0.1328E+01
  0.3374E+01  -0.4687E+01   0.1327E+01
  0.3375E+01  -0.4687E+01   0.1328E+01
  0.3376E+01  -0.4687E+01   0.1327E+01
  0.3377E+01  -0.4687E+01   0.1328E+01
  0.3378E+01  -0.4687E+01   0.1328E+01
  0.3379E+01  -0.4687E+01   0.1327E+01
  0.3380E+01  -0.4687E+01   0.1328E+01
  0.3381E+01  -0.4687E+01   0.1328E+01
  0.3382E+01  -0.4687E+01   0.1328E+01
  0.3383E+01  -0.4687E+01   0.1328E+01
  0.3384E+01  -0.4687E+01   0.1327E+01
  0.3385E+01  -0.4687E+01   0.1327E+01
  0.3386E+01  -0.4687E+01   0.1327E+01
  0.3387E+01  -0.4687E+01   0.1327E+01
  0.3388E+01  -0.4687E+01   0.1326E+01
  0.3389E+01  -0.4688E+01   0.1326E+01
  0.3390E+01  -0.4688E+01   0.1326E+01
  0.3391E+01  -0.4688E+01   0.1326E+01
  0.3392E+01  -0.4688E+01   0.1325E+01
  0.3393E+01  -0.4688E+01   0.1325E+01
  0.3394E+01  -0.4688E+01   0.1325E+01
  0.3395E+01  -0.4688E+01   0.1325E+01
  0.3396E+01  -0.4688E+01   0.1324E+01
  0.3397E+01  -0.4688E+01   0.1324E+01
  0.3398E+01  -0.4688E+01   0.1323E+01
  0.3399E+01  -0.4688E+01   0.1323E+01
  0.3400E+01  -0.4688E+01   0.1322E+01
  0.3401E+01  -0.4688E+01   0.1322E+01
  0.3402E+01  -0.4689E+01   0.1322E+01
  0.3403E+01  -0.4689E+01   0.1321E+01
  0.3404E+01  -0.4689E+01   0.1321E+01
  0.3405E+01  -0.4689E+01   0.1321E+01
  0.3406E+01  -0.4689E+01   0.1321E+01
  0.3407E+01  -0.4689E+01   0.1322E+01
  0.3408E+01  -0.4689E+01   0.1322E+01
  0.3409E+01  -0.4689E+01   0.1322E+01
  0.3410E+01  -0.4689E+01   0.1322E+01
  0.3411E+01  -0.4689E+01   0.1321E+01
  0.3412E+01  -0.4689E+01   0.1321E+01
  0.3413E+01  -0.4689E+01   0.1321E+01
  0.3414E+01  -0.4689E+01   0.1321E+01
  0.3415E+01  -0.4689E+01   0.1321E+01
  0.3416E+01  -0.4689E+01   0.1321E+01
  0.3417E+01  -0.4689E+01   0.1321E+01
  0.3418E+01  -0.4689E+01   0.1321E+01
  0.3419E+01  -0.4689E+01   0.1320E+01
  0.3420E+01  -0.4689E+01   0.1320E+01
  0.3421E+01  -0.4689E+01   0.1319E+01
  0.3422E+01  -0.4689E+01   0.1319E+01
  0.3423E+01  -0.4689E+01   0.1318E+01
  0.3424E+01  -0.4690E+01   0.1318E+01
  0.3425E+01  -0.4690E+01   0.1317E+01
  0.3426E+01  -0.4690E+01   0.1317E+01
  0.3427E+01  -0.4690E+01   0.1317E+01
  0.3428E+01  -0.4690E+01   0.1318E+01
  0.3429E+01  -0.4689E+01   0.1318E+01
  0.3430E+01  -0.4689E+01   0.1318E+01
  0.3431E+01  -0.4690E+01   0.1318E+01
  0.3432E+01  -0.4690E+01   0.1318E+01
  0.3433E+01  -0.4690E+01   0.1318E+01
  0.3434E+01  -0.4690E+01   0.1317E+01
  0.3435E+01  -0.4690E+01   0.1317E+01
  0.3436E+01  -0.4690E+01   0.1317E+01
  0.3437E+01  -0.4690E+01   0.1317E+01
  0.3438E+01  -0.4690E+01   0.1317E+01
  0.3439E+01  -0.4690E+01   0.1317E+01
  0.3440E+01  -0.4690E+01   0.1317E+01
  0.3441E+01  -0.4690E+01   0.1317E+01
  0.3442E+01  -0.4690E+01   0.1316E+01
  0.3443E+01  -0.4690E+01   0.1316E+01
  0.3444E+01  -0.4690E+01   0.1316E+01
  0.3445E+01  -0.4690E+01   0.1316E+01
  0.3446E+01  -0.4690E+01   0.1316E+01
  0.3447E+01  -0.4690E+01   0.1315E+01
  0.3448E+01  -0.4690E+01   0.1315E+01
  0.3449E+01  -0.4690E+01   0.1315E+01
  0.3450E+01  -0.4690E+01   0.1315E+01
  0.3451E+01  -0.4690E+01   0.1315E+01
  0.3452E+01  -0.4690E+01   0.1315E+01
  0.3453E+01  -0.4690E+01   0.1315E+01
  0.3454E+01  -0.4690E+01   0.1315E+01
  0.3455E+01  -0.4690E+01   0.1315E+01
  0.3456E+01  -0.4690E+01   0.1315E+01
  0.3457E+01  -0.4690E+01   0.1315E+01
  0.3458E+01  -0.4690E+01   0.1315E+01
  0.3459E+01  -0.4690E+01   0.1315E+01
  0.3460E+01  -0.4690E+01   0.1315E+01
  0.3461E+01  -0.4690E+01   0.1314E+01
  0.3462E+01  -0.4690E+01   0.1314E+01
  0.3463E+01  -0.4691E+01   0.1314E+01
  0.3464E+01  -0.4691E+01   0.1314E+01
  0.3465E+01  -0.4691E+01   0.1314E+01
  0.3466E+01  -0.4691E+01   0.1314E+01
  0.3467E+01  -0.4691E+01   0.1313E+01
  0.3468E+01  -0.4691E+01   0.1313E+01
  0.3469E+01  -0.4691E+01   0.1313E+01
  0.3470E+01  -0.4691E+01   0.1313E+01
  0.3471E+01  -0.4691E+01   0.1313E+01
  0.3472E+01  -0.4691E+01   0.1312E+01
  0.3473E+01  -0.4691E+01   0.1312E+01
  0.3474E+01  -0.4691E+01   0.1312E+01
  0.3475E+01  -0.4691E+01   0.1312E+01
  0.3476E+01  -0.4691E+01   0.1311E+01
  0.3477E+01  -0.4691E+01   0.1311E+01
  0.3478E+01  -0.4691E+01   0.1311E+01
  0.3479E+01  -0.4691E+01   0.1311E+01
  0.3480E+01  -0.4691E+01   0.1310E+01
  0.3481E+01  -0.4691E+01   0.1310E+01
  0.3482E+01  -0.4692E+01   0.1310E+01
  0.3483E+01  -0.4692E+01   0.1309E+01
  0.3484E+01  -0.4692E+01   0.1309E+01
  0.3485E+01  -0.4692E+01   0.1309E+01
  0.3486E+01  -0.4692E+01   0.1308E+01
  0.3487E+01  -0.4692E+01   0.1308E+01
  0.3488E+01  -0.4692E+01   0.1308E+01
  0.3489E+01  -0.4692E+01   0.1307E+01
  0.3490E+01  -0.4692E+01   0.1307E+01
  0.3491E+01  -0.4692E+01   0.1306E+01
  0.3492E+01  -0.4692E+01   0.1306E+01
  0.3493E+01  -0.4693E+01   0.1305E+01
  0.3494E+01  -0.4693E+01   0.1305E+01
  0.3495E+01  -0.4693E+01   0.1305E+01
  0.3496E+01  -0.4693E+01   0.1304E+01
  0.3497E+01  -0.4693E+01   0.1304E+01
  0.3498E+01  -0.4693E+01   0.1304E+01
  0.3499E+01  -0.4693E+01   0.1304E+01
  0.3500E+01  -0.4693E+01   0.1304E+01
  0.3501E+01  -0.4693E+01   0.1303E+01
  0.3502E+01  -0.4693E+01   0.1303E+01
  0.3503E+01  -0.4693E+01   0.1303E+01
  0.3504E+01  -0.4693E+01   0.1302E+01
  0.3505E+01  -0.4693E+01   0.1302E+01
  0.3506E+01  -0.4693E+01   0.1302E+01
  0.3507E+01  -0.4693E+01   0.1301E+01
  0.3508E+01  -0.4694E+01   0.1301E+01
  0.3509E+01  -0.4694E+01   0.1300E+01
  0.3510E+01  -0.4694E+01   0.1300E+01
  0.3511E+01  -0.4694E+01   0.1299E+01
  0.3512E+01  -0.4694E+01   0.1299E+01
  0.3513E+01  -0.4694E+01   0.1299E+01
  0.3514E+01  -0.4694E+01   0.1299E+01
  0.3515E+01  -0.4694E+01   0.1299E+01
  0.3516E+01  -0.4694E+01   0.1298E+01
  0.3517E+01  -0.4694E+01   0.1298E+01
  0.3518E+01  -0.4694E+01   0.1298E+01
  0.3519E+01  -0.4694E+01   0.1297E+01
  0.3520E+01  -0.4694E+01   0.1297E+01
  0.3521E+01  -0.4694E+01   0.1297E+01
  0.3522E+01  -0.4694E+01   0.1297E+01
  0.3523E+01  -0.4694E+01   0.1298E+01
  0.3524E+01  -0.4694E+01   0.1298E+01
  0.3525E+01  -0.4694E+01   0.1298E+01
  0.3526E+01  -0.4694E+01   0.1298E+01
  0.3527E+01  -0.4694E+01   0.1298E+01
  0.3528E+01  -0.4694E+01   0.1298E+01
  0.3529E+01  -0.4694E+01   0.1298E+01
  0.3530E+01  -0.4694E+01   0.1299E+01
  0.3531E+01  -0.4694E+01   0.1299E+01
  0.3532E+01  -0.4694E+01   0.1299E+01
  0.3533E+01  -0.4694E+01   0.1299E+01
  0.3534E+01  -0.4694E+01   0.1298E+01
  0.3535E+01  -0.4694E+01   0.1298E+01
  0.3536E+01  -0.4694E+01   0.1298E+01
  0.3537E+01  -0.4694E+01   0.1298E+01
  0.3538E+01  -0.4694E+01   0.1297E+01
  0.3539E+01  -0.4694E+01   0.1297E+01
  0.3540E+01  -0.4694E+01   0.1297E+01
  0.3541E+01  -0.4694E+01   0.1297E+01
  0.3542E+01  -0.4694E+01   0.1296E+01
  0.3543E+01  -0.4695E+01   0.1296E+01
  0.3544E+01  -0.4695E+01   0.1295E+01
  0.3545E+01  -0.4695E+01   0.1295E+01
  0.3546E+01  -0.4695E+01   0.1295E+01
  0.3547E+01  -0.4695E+01   0.1294E+01
  0.3548E+01  -0.4695E+01   0.1294E+01
  0.3549E+01  -0.4695E+01   0.1294E+01
  0.3550E+01  -0.4695E+01   0.1294E+01
  0.3551E+01  -0.4695E+01   0.1294E+01
  0.3552E+01  -0.4695E+01   0.1295E+01
  0.3553E+01  -0.4695E+01   0.1295E+01
  0.3554E+01  -0.4695E+01   0.1295E+01
  0.3555E+01  -0.4695E+01   0.1295E+01
  0.3556E+01  -0.4695E+01   0.1295E+01
  0.3557E+01  -0.4695E+01   0.1294E+01
  0.3558E+01  -0.4695E+01   0.1294E+01
  0.3559E+01  -0.4695E+01   0.1294E+01
  0.3560E+01  -0.4695E+01   0.1294E+01
  0.3561E+01  -0.4695E+01   0.1293E+01
  0.3562E+01  -0.4695E+01   0.1293E+01
  0.3563E+01  -0.4695E+01   0.1293E+01
  0.3564E+01  -0.4695E+01   0.1292E+01
  0.3565E+01  -0.4696E+01   0.1291E+01
  0.3566E+01  -0.4696E+01   0.1291E+01
  0.3567E+01  -0.4696E+01   0.1291E+01
  0.3568E+01  -0.4696E+01   0.1290E+01
  0.3569E+01  -0.4696E+01   0.1290E+01
  0.3570E+01  -0.4696E+01   0.1289E+01
  0.3571E+01  -0.4696E+01   0.1289E+01
  0.3572E+01  -0.4696E+01   0.1288E+01
  0.3573E+01  -0.4696E+01   0.1288E+01
  0.3574E+01  -0.4696E+01   0.1287E+01
