           n       Iaprox        E_rel
       86820   0.3326E+00   0.2195E-02
       86830   0.3336E+00   0.9356E-03
       86840   0.3342E+00   0.2576E-02
       86850   0.3335E+00   0.6413E-03
       86860   0.3329E+00   0.1151E-02
       86870   0.3335E+00   0.5761E-03
       86880   0.3352E+00   0.5601E-02
       86890   0.3334E+00   0.1573E-03
       86900   0.3326E+00   0.2137E-02
       86910   0.3308E+00   0.7713E-02
       86920   0.3327E+00   0.1799E-02
       86930   0.3321E+00   0.3614E-02
       86940   0.3339E+00   0.1592E-02
       86950   0.3334E+00   0.2810E-03
       86960   0.3324E+00   0.2835E-02
       86970   0.3340E+00   0.2026E-02
       86980   0.3331E+00   0.7222E-03
       86990   0.3355E+00   0.6446E-02
       87000   0.3357E+00   0.7053E-02
       87010   0.3321E+00   0.3615E-02
       87020   0.3334E+00   0.3173E-03
       87030   0.3332E+00   0.5105E-03
       87040   0.3338E+00   0.1440E-02
       87050   0.3327E+00   0.1982E-02
       87060   0.3326E+00   0.2264E-02
       87070   0.3320E+00   0.3895E-02
       87080   0.3340E+00   0.1868E-02
       87090   0.3325E+00   0.2445E-02
       87100   0.3335E+00   0.5643E-03
       87110   0.3330E+00   0.1071E-02
       87120   0.3329E+00   0.1172E-02
       87130   0.3338E+00   0.1467E-02
       87140   0.3349E+00   0.4584E-02
       87150   0.3330E+00   0.1078E-02
       87160   0.3329E+00   0.1325E-02
       87170   0.3341E+00   0.2383E-02
       87180   0.3350E+00   0.4864E-02
       87190   0.3328E+00   0.1657E-02
       87200   0.3324E+00   0.2741E-02
       87210   0.3325E+00   0.2361E-02
       87220   0.3341E+00   0.2427E-02
       87230   0.3346E+00   0.3715E-02
       87240   0.3340E+00   0.1996E-02
       87250   0.3328E+00   0.1585E-02
       87260   0.3335E+00   0.4727E-03
       87270   0.3324E+00   0.2713E-02
       87280   0.3330E+00   0.9528E-03
       87290   0.3333E+00   0.9232E-05
       87300   0.3346E+00   0.3706E-02
       87310   0.3353E+00   0.5822E-02
       87320   0.3334E+00   0.2913E-03
       87330   0.3357E+00   0.7145E-02
       87340   0.3343E+00   0.2872E-02
       87350   0.3330E+00   0.9194E-03
       87360   0.3350E+00   0.5112E-02
       87370   0.3335E+00   0.4802E-03
       87380   0.3321E+00   0.3744E-02
       87390   0.3330E+00   0.1144E-02
       87400   0.3335E+00   0.5007E-03
       87410   0.3328E+00   0.1749E-02
       87420   0.3335E+00   0.6332E-03
       87430   0.3354E+00   0.6077E-02
       87440   0.3327E+00   0.1949E-02
       87450   0.3335E+00   0.3862E-03
       87460   0.3349E+00   0.4829E-02
       87470   0.3328E+00   0.1738E-02
       87480   0.3338E+00   0.1497E-02
       87490   0.3343E+00   0.2936E-02
       87500   0.3328E+00   0.1635E-02
       87510   0.3343E+00   0.3043E-02
       87520   0.3322E+00   0.3307E-02
       87530   0.3345E+00   0.3453E-02
       87540   0.3328E+00   0.1647E-02
       87550   0.3340E+00   0.2075E-02
       87560   0.3340E+00   0.1930E-02
       87570   0.3348E+00   0.4321E-02
       87580   0.3319E+00   0.4292E-02
       87590   0.3352E+00   0.5509E-02
       87600   0.3311E+00   0.6677E-02
       87610   0.3338E+00   0.1543E-02
       87620   0.3327E+00   0.2030E-02
       87630   0.3332E+00   0.4904E-03
       87640   0.3350E+00   0.4917E-02
       87650   0.3335E+00   0.6023E-03
       87660   0.3328E+00   0.1688E-02
       87670   0.3333E+00   0.2199E-04
       87680   0.3328E+00   0.1450E-02
       87690   0.3311E+00   0.6558E-02
       87700   0.3326E+00   0.2059E-02
       87710   0.3341E+00   0.2254E-02
       87720   0.3336E+00   0.7005E-03
       87730   0.3339E+00   0.1718E-02
       87740   0.3318E+00   0.4483E-02
       87750   0.3325E+00   0.2552E-02
       87760   0.3333E+00   0.3287E-05
       87770   0.3337E+00   0.1038E-02
       87780   0.3333E+00   0.1017E-03
       87790   0.3347E+00   0.4121E-02
       87800   0.3325E+00   0.2618E-02
       87810   0.3341E+00   0.2263E-02
       87820   0.3324E+00   0.2909E-02
       87830   0.3312E+00   0.6336E-02
       87840   0.3343E+00   0.2764E-02
       87850   0.3314E+00   0.5656E-02
       87860   0.3339E+00   0.1808E-02
       87870   0.3332E+00   0.5231E-03
       87880   0.3320E+00   0.4107E-02
       87890   0.3335E+00   0.3776E-03
       87900   0.3310E+00   0.6966E-02
       87910   0.3346E+00   0.3870E-02
       87920   0.3341E+00   0.2363E-02
       87930   0.3332E+00   0.4788E-03
       87940   0.3339E+00   0.1665E-02
       87950   0.3330E+00   0.8706E-03
       87960   0.3333E+00   0.1892E-04
       87970   0.3346E+00   0.3889E-02
       87980   0.3337E+00   0.9983E-03
       87990   0.3313E+00   0.6082E-02
       88000   0.3318E+00   0.4587E-02
       88010   0.3331E+00   0.6706E-03
       88020   0.3316E+00   0.5195E-02
       88030   0.3320E+00   0.4135E-02
       88040   0.3320E+00   0.3981E-02
       88050   0.3346E+00   0.3739E-02
       88060   0.3330E+00   0.9669E-03
       88070   0.3349E+00   0.4707E-02
       88080   0.3329E+00   0.1313E-02
       88090   0.3345E+00   0.3529E-02
       88100   0.3316E+00   0.5168E-02
       88110   0.3323E+00   0.2973E-02
       88120   0.3309E+00   0.7258E-02
       88130   0.3320E+00   0.4097E-02
       88140   0.3335E+00   0.5137E-03
       88150   0.3348E+00   0.4371E-02
       88160   0.3339E+00   0.1564E-02
       88170   0.3339E+00   0.1628E-02
       88180   0.3317E+00   0.4756E-02
       88190   0.3334E+00   0.2714E-03
       88200   0.3348E+00   0.4316E-02
       88210   0.3317E+00   0.4832E-02
       88220   0.3328E+00   0.1552E-02
       88230   0.3315E+00   0.5438E-02
       88240   0.3326E+00   0.2144E-02
       88250   0.3340E+00   0.2125E-02
       88260   0.3340E+00   0.2133E-02
       88270   0.3328E+00   0.1514E-02
       88280   0.3337E+00   0.1006E-02
       88290   0.3334E+00   0.2501E-03
       88300   0.3333E+00   0.1416E-03
       88310   0.3350E+00   0.5048E-02
       88320   0.3332E+00   0.3076E-03
       88330   0.3336E+00   0.8930E-03
       88340   0.3333E+00   0.2282E-04
       88350   0.3318E+00   0.4723E-02
       88360   0.3342E+00   0.2696E-02
       88370   0.3317E+00   0.4898E-02
       88380   0.3343E+00   0.2894E-02
       88390   0.3325E+00   0.2451E-02
       88400   0.3336E+00   0.8327E-03
       88410   0.3342E+00   0.2620E-02
       88420   0.3336E+00   0.8624E-03
       88430   0.3340E+00   0.2044E-02
       88440   0.3334E+00   0.3261E-03
       88450   0.3333E+00   0.4225E-04
       88460   0.3333E+00   0.2264E-03
       88470   0.3326E+00   0.2253E-02
       88480   0.3347E+00   0.4134E-02
       88490   0.3324E+00   0.2797E-02
       88500   0.3326E+00   0.2301E-02
       88510   0.3321E+00   0.3580E-02
       88520   0.3331E+00   0.7083E-03
       88530   0.3325E+00   0.2521E-02
       88540   0.3335E+00   0.6281E-03
       88550   0.3340E+00   0.1879E-02
       88560   0.3345E+00   0.3637E-02
       88570   0.3329E+00   0.1293E-02
       88580   0.3320E+00   0.4131E-02
       88590   0.3330E+00   0.9281E-03
       88600   0.3324E+00   0.2705E-02
       88610   0.3324E+00   0.2699E-02
       88620   0.3326E+00   0.2061E-02
       88630   0.3315E+00   0.5380E-02
       88640   0.3328E+00   0.1472E-02
       88650   0.3336E+00   0.7814E-03
       88660   0.3332E+00   0.4393E-03
       88670   0.3323E+00   0.3188E-02
       88680   0.3312E+00   0.6331E-02
       88690   0.3340E+00   0.1982E-02
       88700   0.3323E+00   0.3137E-02
       88710   0.3318E+00   0.4717E-02
       88720   0.3340E+00   0.1940E-02
       88730   0.3340E+00   0.2068E-02
       88740   0.3355E+00   0.6403E-02
       88750   0.3338E+00   0.1401E-02
       88760   0.3324E+00   0.2762E-02
       88770   0.3337E+00   0.1023E-02
       88780   0.3319E+00   0.4351E-02
       88790   0.3317E+00   0.4773E-02
       88800   0.3325E+00   0.2397E-02
       88810   0.3317E+00   0.4951E-02
       88820   0.3340E+00   0.1861E-02
       88830   0.3325E+00   0.2627E-02
       88840   0.3334E+00   0.2307E-03
       88850   0.3349E+00   0.4628E-02
       88860   0.3338E+00   0.1341E-02
       88870   0.3336E+00   0.7572E-03
       88880   0.3323E+00   0.3146E-02
       88890   0.3333E+00   0.1540E-03
       88900   0.3346E+00   0.3786E-02
       88910   0.3332E+00   0.4462E-03
       88920   0.3351E+00   0.5218E-02
       88930   0.3347E+00   0.4165E-02
       88940   0.3322E+00   0.3472E-02
       88950   0.3345E+00   0.3467E-02
       88960   0.3347E+00   0.4075E-02
       88970   0.3330E+00   0.8873E-03
       88980   0.3320E+00   0.4025E-02
       88990   0.3327E+00   0.1794E-02
       89000   0.3325E+00   0.2391E-02
       89010   0.3346E+00   0.3783E-02
       89020   0.3346E+00   0.3763E-02
       89030   0.3339E+00   0.1633E-02
       89040   0.3331E+00   0.7054E-03
       89050   0.3327E+00   0.2029E-02
       89060   0.3337E+00   0.1244E-02
       89070   0.3327E+00   0.1809E-02
       89080   0.3338E+00   0.1427E-02
       89090   0.3339E+00   0.1654E-02
       89100   0.3330E+00   0.9583E-03
       89110   0.3337E+00   0.1135E-02
       89120   0.3341E+00   0.2169E-02
       89130   0.3338E+00   0.1352E-02
       89140   0.3339E+00   0.1657E-02
       89150   0.3326E+00   0.2184E-02
       89160   0.3334E+00   0.3442E-03
       89170   0.3324E+00   0.2929E-02
       89180   0.3337E+00   0.1234E-02
       89190   0.3354E+00   0.6256E-02
       89200   0.3343E+00   0.2755E-02
       89210   0.3331E+00   0.8453E-03
       89220   0.3337E+00   0.1073E-02
       89230   0.3333E+00   0.7451E-04
       89240   0.3331E+00   0.6589E-03
       89250   0.3351E+00   0.5152E-02
       89260   0.3334E+00   0.2403E-03
       89270   0.3330E+00   0.9467E-03
       89280   0.3331E+00   0.6650E-03
       89290   0.3334E+00   0.1693E-03
       89300   0.3327E+00   0.2015E-02
       89310   0.3333E+00   0.2395E-03
       89320   0.3323E+00   0.3165E-02
       89330   0.3354E+00   0.6070E-02
       89340   0.3339E+00   0.1814E-02
       89350   0.3341E+00   0.2258E-02
       89360   0.3326E+00   0.2287E-02
       89370   0.3324E+00   0.2860E-02
       89380   0.3327E+00   0.1975E-02
       89390   0.3323E+00   0.3063E-02
       89400   0.3321E+00   0.3632E-02
       89410   0.3340E+00   0.2063E-02
       89420   0.3326E+00   0.2233E-02
       89430   0.3318E+00   0.4476E-02
       89440   0.3339E+00   0.1702E-02
       89450   0.3323E+00   0.3114E-02
       89460   0.3342E+00   0.2650E-02
       89470   0.3331E+00   0.6941E-03
       89480   0.3329E+00   0.1301E-02
       89490   0.3334E+00   0.1802E-03
       89500   0.3335E+00   0.4354E-03
       89510   0.3324E+00   0.2807E-02
       89520   0.3331E+00   0.6582E-03
       89530   0.3325E+00   0.2646E-02
       89540   0.3323E+00   0.3212E-02
       89550   0.3334E+00   0.1048E-03
       89560   0.3334E+00   0.3299E-03
       89570   0.3345E+00   0.3627E-02
       89580   0.3323E+00   0.3033E-02
       89590   0.3327E+00   0.1820E-02
       89600   0.3333E+00   0.2330E-03
       89610   0.3333E+00   0.2406E-03
       89620   0.3334E+00   0.1148E-03
       89630   0.3326E+00   0.2323E-02
       89640   0.3340E+00   0.2070E-02
       89650   0.3333E+00   0.7294E-04
       89660   0.3337E+00   0.1228E-02
       89670   0.3352E+00   0.5481E-02
       89680   0.3346E+00   0.3709E-02
       89690   0.3339E+00   0.1623E-02
       89700   0.3324E+00   0.2925E-02
       89710   0.3327E+00   0.1858E-02
       89720   0.3333E+00   0.4507E-04
       89730   0.3329E+00   0.1365E-02
       89740   0.3346E+00   0.3894E-02
       89750   0.3346E+00   0.3684E-02
       89760   0.3322E+00   0.3422E-02
       89770   0.3325E+00   0.2500E-02
       89780   0.3320E+00   0.3907E-02
       89790   0.3337E+00   0.1096E-02
       89800   0.3338E+00   0.1494E-02
       89810   0.3326E+00   0.2060E-02
       89820   0.3339E+00   0.1591E-02
       89830   0.3347E+00   0.4179E-02
       89840   0.3334E+00   0.5992E-04
       89850   0.3317E+00   0.5004E-02
       89860   0.3310E+00   0.6928E-02
       89870   0.3330E+00   0.8503E-03
       89880   0.3318E+00   0.4666E-02
       89890   0.3332E+00   0.3920E-03
       89900   0.3334E+00   0.5172E-04
       89910   0.3319E+00   0.4403E-02
       89920   0.3335E+00   0.4233E-03
       89930   0.3334E+00   0.1786E-03
       89940   0.3350E+00   0.5100E-02
       89950   0.3330E+00   0.8845E-03
       89960   0.3320E+00   0.3899E-02
       89970   0.3324E+00   0.2728E-02
       89980   0.3333E+00   0.2342E-03
       89990   0.3331E+00   0.5946E-03
       90000   0.3314E+00   0.5697E-02
       90010   0.3338E+00   0.1270E-02
       90020   0.3327E+00   0.1998E-02
       90030   0.3323E+00   0.3137E-02
       90040   0.3343E+00   0.3018E-02
       90050   0.3320E+00   0.4131E-02
       90060   0.3334E+00   0.1626E-03
       90070   0.3323E+00   0.2980E-02
       90080   0.3331E+00   0.7519E-03
       90090   0.3334E+00   0.1665E-03
       90100   0.3346E+00   0.3780E-02
       90110   0.3336E+00   0.7138E-03
       90120   0.3352E+00   0.5681E-02
       90130   0.3336E+00   0.8037E-03
       90140   0.3351E+00   0.5265E-02
       90150   0.3316E+00   0.5331E-02
       90160   0.3323E+00   0.3119E-02
       90170   0.3334E+00   0.2697E-03
       90180   0.3333E+00   0.3589E-04
       90190   0.3329E+00   0.1169E-02
       90200   0.3334E+00   0.1544E-03
       90210   0.3333E+00   0.7535E-04
       90220   0.3341E+00   0.2200E-02
       90230   0.3318E+00   0.4741E-02
       90240   0.3340E+00   0.2077E-02
       90250   0.3329E+00   0.1430E-02
       90260   0.3346E+00   0.3711E-02
       90270   0.3342E+00   0.2524E-02
       90280   0.3332E+00   0.4677E-03
       90290   0.3339E+00   0.1709E-02
       90300   0.3335E+00   0.4590E-03
       90310   0.3349E+00   0.4558E-02
       90320   0.3343E+00   0.2886E-02
       90330   0.3329E+00   0.1234E-02
       90340   0.3333E+00   0.3241E-04
       90350   0.3324E+00   0.2887E-02
       90360   0.3349E+00   0.4830E-02
       90370   0.3355E+00   0.6401E-02
       90380   0.3336E+00   0.9353E-03
       90390   0.3337E+00   0.1089E-02
       90400   0.3319E+00   0.4382E-02
       90410   0.3336E+00   0.7485E-03
       90420   0.3331E+00   0.6066E-03
       90430   0.3337E+00   0.1064E-02
       90440   0.3328E+00   0.1648E-02
       90450   0.3339E+00   0.1588E-02
       90460   0.3324E+00   0.2784E-02
       90470   0.3322E+00   0.3307E-02
       90480   0.3353E+00   0.6022E-02
       90490   0.3336E+00   0.7018E-03
       90500   0.3346E+00   0.3767E-02
       90510   0.3313E+00   0.6137E-02
       90520   0.3323E+00   0.3246E-02
       90530   0.3355E+00   0.6648E-02
       90540   0.3334E+00   0.5511E-04
       90550   0.3342E+00   0.2602E-02
       90560   0.3335E+00   0.4967E-03
       90570   0.3329E+00   0.1223E-02
       90580   0.3329E+00   0.1275E-02
       90590   0.3333E+00   0.1730E-03
       90600   0.3331E+00   0.7232E-03
       90610   0.3319E+00   0.4381E-02
       90620   0.3337E+00   0.9788E-03
       90630   0.3330E+00   0.9883E-03
       90640   0.3326E+00   0.2342E-02
       90650   0.3345E+00   0.3567E-02
       90660   0.3327E+00   0.1867E-02
       90670   0.3319E+00   0.4211E-02
       90680   0.3322E+00   0.3268E-02
       90690   0.3356E+00   0.6746E-02
       90700   0.3346E+00   0.3823E-02
       90710   0.3326E+00   0.2209E-02
       90720   0.3341E+00   0.2273E-02
       90730   0.3312E+00   0.6410E-02
       90740   0.3334E+00   0.5532E-04
       90750   0.3330E+00   0.1059E-02
       90760   0.3339E+00   0.1747E-02
       90770   0.3341E+00   0.2357E-02
       90780   0.3340E+00   0.1860E-02
       90790   0.3333E+00   0.5656E-04
       90800   0.3344E+00   0.3193E-02
       90810   0.3335E+00   0.3991E-03
       90820   0.3335E+00   0.5023E-03
       90830   0.3339E+00   0.1551E-02
       90840   0.3346E+00   0.3900E-02
       90850   0.3342E+00   0.2679E-02
       90860   0.3343E+00   0.3005E-02
       90870   0.3329E+00   0.1364E-02
       90880   0.3317E+00   0.4779E-02
       90890   0.3320E+00   0.4001E-02
       90900   0.3327E+00   0.1959E-02
       90910   0.3316E+00   0.5184E-02
       90920   0.3336E+00   0.8512E-03
       90930   0.3335E+00   0.3959E-03
       90940   0.3314E+00   0.5779E-02
       90950   0.3328E+00   0.1741E-02
       90960   0.3330E+00   0.9431E-03
       90970   0.3317E+00   0.5046E-02
       90980   0.3329E+00   0.1274E-02
       90990   0.3324E+00   0.2761E-02
       91000   0.3326E+00   0.2078E-02
       91010   0.3347E+00   0.4250E-02
       91020   0.3348E+00   0.4369E-02
       91030   0.3310E+00   0.7149E-02
       91040   0.3335E+00   0.3720E-03
       91050   0.3333E+00   0.1985E-03
       91060   0.3337E+00   0.9938E-03
       91070   0.3346E+00   0.3814E-02
       91080   0.3335E+00   0.4187E-03
       91090   0.3333E+00   0.3564E-04
       91100   0.3325E+00   0.2476E-02
       91110   0.3332E+00   0.4670E-03
       91120   0.3344E+00   0.3060E-02
       91130   0.3333E+00   0.1304E-03
       91140   0.3349E+00   0.4668E-02
       91150   0.3342E+00   0.2714E-02
       91160   0.3331E+00   0.7975E-03
       91170   0.3338E+00   0.1505E-02
       91180   0.3338E+00   0.1311E-02
       91190   0.3339E+00   0.1701E-02
       91200   0.3337E+00   0.1034E-02
       91210   0.3352E+00   0.5632E-02
       91220   0.3334E+00   0.3040E-03
       91230   0.3325E+00   0.2636E-02
       91240   0.3351E+00   0.5234E-02
       91250   0.3336E+00   0.7365E-03
       91260   0.3349E+00   0.4727E-02
       91270   0.3322E+00   0.3263E-02
       91280   0.3322E+00   0.3280E-02
       91290   0.3324E+00   0.2902E-02
       91300   0.3332E+00   0.3737E-03
       91310   0.3329E+00   0.1264E-02
       91320   0.3319E+00   0.4395E-02
       91330   0.3331E+00   0.8216E-03
       91340   0.3336E+00   0.8719E-03
       91350   0.3340E+00   0.1976E-02
       91360   0.3341E+00   0.2386E-02
       91370   0.3326E+00   0.2145E-02
       91380   0.3344E+00   0.3309E-02
       91390   0.3337E+00   0.1213E-02
       91400   0.3331E+00   0.7316E-03
       91410   0.3341E+00   0.2256E-02
       91420   0.3329E+00   0.1217E-02
       91430   0.3335E+00   0.4694E-03
       91440   0.3342E+00   0.2480E-02
       91450   0.3332E+00   0.3066E-03
       91460   0.3317E+00   0.4799E-02
       91470   0.3347E+00   0.4094E-02
       91480   0.3326E+00   0.2151E-02
       91490   0.3322E+00   0.3397E-02
       91500   0.3325E+00   0.2486E-02
       91510   0.3325E+00   0.2356E-02
       91520   0.3347E+00   0.4165E-02
       91530   0.3331E+00   0.6126E-03
       91540   0.3338E+00   0.1269E-02
       91550   0.3340E+00   0.1867E-02
       91560   0.3331E+00   0.5624E-03
       91570   0.3345E+00   0.3485E-02
       91580   0.3325E+00   0.2581E-02
       91590   0.3335E+00   0.5990E-03
       91600   0.3345E+00   0.3367E-02
       91610   0.3330E+00   0.1094E-02
       91620   0.3334E+00   0.3114E-03
       91630   0.3312E+00   0.6541E-02
       91640   0.3342E+00   0.2704E-02
       91650   0.3324E+00   0.2775E-02
       91660   0.3337E+00   0.1210E-02
       91670   0.3319E+00   0.4308E-02
       91680   0.3330E+00   0.1066E-02
       91690   0.3317E+00   0.4792E-02
       91700   0.3332E+00   0.3331E-03
       91710   0.3344E+00   0.3317E-02
       91720   0.3345E+00   0.3541E-02
       91730   0.3335E+00   0.5137E-03
       91740   0.3312E+00   0.6515E-02
       91750   0.3350E+00   0.4974E-02
       91760   0.3320E+00   0.4001E-02
       91770   0.3333E+00   0.5505E-04
       91780   0.3343E+00   0.2785E-02
       91790   0.3335E+00   0.5581E-03
       91800   0.3337E+00   0.1187E-02
       91810   0.3338E+00   0.1511E-02
       91820   0.3343E+00   0.3044E-02
       91830   0.3341E+00   0.2300E-02
       91840   0.3329E+00   0.1403E-02
       91850   0.3353E+00   0.5837E-02
       91860   0.3325E+00   0.2520E-02
       91870   0.3354E+00   0.6178E-02
       91880   0.3348E+00   0.4534E-02
       91890   0.3331E+00   0.6876E-03
       91900   0.3335E+00   0.5078E-03
       91910   0.3324E+00   0.2724E-02
       91920   0.3330E+00   0.9998E-03
       91930   0.3326E+00   0.2226E-02
       91940   0.3329E+00   0.1306E-02
       91950   0.3343E+00   0.2791E-02
       91960   0.3342E+00   0.2484E-02
       91970   0.3341E+00   0.2299E-02
       91980   0.3327E+00   0.1876E-02
       91990   0.3328E+00   0.1524E-02
       92000   0.3322E+00   0.3448E-02
       92010   0.3339E+00   0.1602E-02
       92020   0.3338E+00   0.1444E-02
       92030   0.3336E+00   0.8272E-03
       92040   0.3327E+00   0.1784E-02
       92050   0.3332E+00   0.5060E-03
       92060   0.3349E+00   0.4680E-02
       92070   0.3324E+00   0.2735E-02
       92080   0.3334E+00   0.3065E-03
       92090   0.3319E+00   0.4321E-02
       92100   0.3330E+00   0.9326E-03
       92110   0.3337E+00   0.1070E-02
       92120   0.3323E+00   0.3198E-02
       92130   0.3335E+00   0.5680E-03
       92140   0.3330E+00   0.1105E-02
       92150   0.3332E+00   0.5343E-03
       92160   0.3331E+00   0.6294E-03
       92170   0.3327E+00   0.1869E-02
       92180   0.3331E+00   0.5577E-03
       92190   0.3323E+00   0.3017E-02
       92200   0.3313E+00   0.6099E-02
       92210   0.3335E+00   0.5502E-03
       92220   0.3327E+00   0.2012E-02
       92230   0.3330E+00   0.8892E-03
       92240   0.3325E+00   0.2584E-02
       92250   0.3331E+00   0.6206E-03
       92260   0.3322E+00   0.3459E-02
       92270   0.3338E+00   0.1411E-02
       92280   0.3333E+00   0.5696E-04
       92290   0.3336E+00   0.9039E-03
       92300   0.3338E+00   0.1473E-02
       92310   0.3333E+00   0.7529E-04
       92320   0.3331E+00   0.7882E-03
       92330   0.3349E+00   0.4626E-02
       92340   0.3327E+00   0.1802E-02
       92350   0.3325E+00   0.2574E-02
       92360   0.3317E+00   0.5003E-02
       92370   0.3337E+00   0.1220E-02
       92380   0.3330E+00   0.8658E-03
       92390   0.3309E+00   0.7226E-02
       92400   0.3355E+00   0.6449E-02
       92410   0.3334E+00   0.2820E-03
       92420   0.3321E+00   0.3578E-02
       92430   0.3333E+00   0.3731E-04
       92440   0.3334E+00   0.2101E-03
       92450   0.3336E+00   0.7123E-03
       92460   0.3334E+00   0.2286E-03
       92470   0.3333E+00   0.8874E-04
       92480   0.3319E+00   0.4447E-02
       92490   0.3332E+00   0.3110E-03
       92500   0.3347E+00   0.3973E-02
       92510   0.3327E+00   0.1853E-02
       92520   0.3323E+00   0.2950E-02
       92530   0.3328E+00   0.1560E-02
       92540   0.3335E+00   0.5887E-03
       92550   0.3310E+00   0.7084E-02
       92560   0.3324E+00   0.2773E-02
       92570   0.3352E+00   0.5612E-02
       92580   0.3329E+00   0.1228E-02
       92590   0.3330E+00   0.9436E-03
       92600   0.3333E+00   0.4673E-04
       92610   0.3346E+00   0.3923E-02
       92620   0.3336E+00   0.8611E-03
       92630   0.3333E+00   0.1341E-04
       92640   0.3332E+00   0.3870E-03
       92650   0.3334E+00   0.3447E-03
       92660   0.3330E+00   0.1110E-02
       92670   0.3346E+00   0.3914E-02
       92680   0.3322E+00   0.3419E-02
       92690   0.3351E+00   0.5212E-02
       92700   0.3339E+00   0.1647E-02
       92710   0.3315E+00   0.5423E-02
       92720   0.3322E+00   0.3297E-02
       92730   0.3333E+00   0.1462E-03
       92740   0.3305E+00   0.8364E-02
       92750   0.3341E+00   0.2417E-02
       92760   0.3326E+00   0.2313E-02
       92770   0.3344E+00   0.3303E-02
       92780   0.3327E+00   0.1908E-02
       92790   0.3349E+00   0.4763E-02
       92800   0.3333E+00   0.1122E-03
       92810   0.3350E+00   0.5126E-02
       92820   0.3333E+00   0.9045E-04
       92830   0.3332E+00   0.4006E-03
       92840   0.3355E+00   0.6400E-02
       92850   0.3339E+00   0.1785E-02
       92860   0.3331E+00   0.6036E-03
       92870   0.3320E+00   0.3881E-02
       92880   0.3321E+00   0.3700E-02
       92890   0.3325E+00   0.2352E-02
       92900   0.3344E+00   0.3181E-02
       92910   0.3327E+00   0.1873E-02
       92920   0.3358E+00   0.7426E-02
       92930   0.3338E+00   0.1437E-02
       92940   0.3330E+00   0.9607E-03
       92950   0.3341E+00   0.2294E-02
       92960   0.3316E+00   0.5190E-02
       92970   0.3333E+00   0.1473E-03
       92980   0.3342E+00   0.2565E-02
       92990   0.3333E+00   0.3511E-04
       93000   0.3329E+00   0.1423E-02
       93010   0.3330E+00   0.9117E-03
       93020   0.3334E+00   0.2880E-03
       93030   0.3347E+00   0.4179E-02
       93040   0.3326E+00   0.2155E-02
       93050   0.3340E+00   0.1856E-02
       93060   0.3332E+00   0.4682E-03
       93070   0.3326E+00   0.2270E-02
       93080   0.3332E+00   0.2991E-03
       93090   0.3345E+00   0.3558E-02
       93100   0.3336E+00   0.7781E-03
       93110   0.3342E+00   0.2451E-02
       93120   0.3339E+00   0.1645E-02
       93130   0.3333E+00   0.1501E-03
       93140   0.3323E+00   0.3061E-02
       93150   0.3337E+00   0.1183E-02
       93160   0.3347E+00   0.4242E-02
       93170   0.3343E+00   0.2948E-02
       93180   0.3354E+00   0.6106E-02
       93190   0.3329E+00   0.1171E-02
       93200   0.3317E+00   0.4978E-02
       93210   0.3331E+00   0.6428E-03
       93220   0.3335E+00   0.5367E-03
       93230   0.3343E+00   0.2888E-02
       93240   0.3336E+00   0.8783E-03
       93250   0.3337E+00   0.1190E-02
       93260   0.3336E+00   0.6733E-03
       93270   0.3317E+00   0.5028E-02
       93280   0.3327E+00   0.1950E-02
       93290   0.3351E+00   0.5349E-02
       93300   0.3341E+00   0.2309E-02
       93310   0.3313E+00   0.6241E-02
       93320   0.3338E+00   0.1447E-02
       93330   0.3328E+00   0.1493E-02
       93340   0.3328E+00   0.1623E-02
       93350   0.3342E+00   0.2519E-02
       93360   0.3358E+00   0.7409E-02
       93370   0.3320E+00   0.4107E-02
       93380   0.3326E+00   0.2333E-02
       93390   0.3326E+00   0.2346E-02
       93400   0.3339E+00   0.1622E-02
       93410   0.3343E+00   0.3018E-02
       93420   0.3343E+00   0.2817E-02
       93430   0.3322E+00   0.3253E-02
       93440   0.3322E+00   0.3260E-02
       93450   0.3333E+00   0.6873E-04
       93460   0.3341E+00   0.2188E-02
       93470   0.3337E+00   0.1234E-02
       93480   0.3350E+00   0.5100E-02
       93490   0.3342E+00   0.2480E-02
       93500   0.3328E+00   0.1553E-02
       93510   0.3327E+00   0.1934E-02
       93520   0.3344E+00   0.3117E-02
       93530   0.3333E+00   0.4565E-04
       93540   0.3316E+00   0.5142E-02
       93550   0.3328E+00   0.1717E-02
       93560   0.3340E+00   0.1910E-02
       93570   0.3337E+00   0.9714E-03
       93580   0.3331E+00   0.5668E-03
       93590   0.3328E+00   0.1737E-02
       93600   0.3342E+00   0.2530E-02
       93610   0.3326E+00   0.2273E-02
       93620   0.3305E+00   0.8382E-02
       93630   0.3360E+00   0.8041E-02
       93640   0.3331E+00   0.6956E-03
       93650   0.3342E+00   0.2725E-02
       93660   0.3322E+00   0.3422E-02
       93670   0.3345E+00   0.3528E-02
       93680   0.3333E+00   0.1210E-03
       93690   0.3343E+00   0.2800E-02
       93700   0.3322E+00   0.3416E-02
       93710   0.3316E+00   0.5230E-02
       93720   0.3321E+00   0.3603E-02
       93730   0.3325E+00   0.2640E-02
       93740   0.3323E+00   0.3154E-02
       93750   0.3327E+00   0.1799E-02
       93760   0.3342E+00   0.2538E-02
       93770   0.3320E+00   0.4102E-02
       93780   0.3336E+00   0.7057E-03
       93790   0.3339E+00   0.1631E-02
       93800   0.3324E+00   0.2935E-02
