           n       Iaprox        E_rel
       57270   0.2501E+00   0.2892E-03
       57280   0.2502E+00   0.8593E-03
       57290   0.2501E+00   0.5443E-03
       57300   0.2499E+00   0.3156E-03
       57310   0.2500E+00   0.2304E-04
       57320   0.2500E+00   0.2364E-04
       57330   0.2504E+00   0.1420E-02
       57340   0.2504E+00   0.1457E-02
       57350   0.2500E+00   0.7737E-04
       57360   0.2505E+00   0.1874E-02
       57370   0.2502E+00   0.6746E-03
       57380   0.2503E+00   0.1366E-02
       57390   0.2495E+00   0.1944E-02
       57400   0.2499E+00   0.5888E-03
       57410   0.2493E+00   0.2717E-02
       57420   0.2498E+00   0.6412E-03
       57430   0.2498E+00   0.9455E-03
       57440   0.2499E+00   0.5861E-03
       57450   0.2497E+00   0.1358E-02
       57460   0.2498E+00   0.7296E-03
       57470   0.2499E+00   0.4711E-03
       57480   0.2500E+00   0.1213E-03
       57490   0.2499E+00   0.2014E-03
       57500   0.2501E+00   0.2824E-03
       57510   0.2500E+00   0.1276E-03
       57520   0.2506E+00   0.2452E-02
       57530   0.2502E+00   0.8827E-03
       57540   0.2499E+00   0.3475E-03
       57550   0.2498E+00   0.8289E-03
       57560   0.2502E+00   0.7308E-03
       57570   0.2495E+00   0.1918E-02
       57580   0.2503E+00   0.1024E-02
       57590   0.2499E+00   0.4440E-03
       57600   0.2500E+00   0.1952E-03
       57610   0.2496E+00   0.1590E-02
       57620   0.2504E+00   0.1498E-02
       57630   0.2499E+00   0.3059E-03
       57640   0.2503E+00   0.1024E-02
       57650   0.2502E+00   0.9002E-03
       57660   0.2500E+00   0.1851E-03
       57670   0.2500E+00   0.8663E-04
       57680   0.2505E+00   0.2126E-02
       57690   0.2506E+00   0.2456E-02
       57700   0.2502E+00   0.6682E-03
       57710   0.2503E+00   0.1262E-02
       57720   0.2503E+00   0.1234E-02
       57730   0.2497E+00   0.1294E-02
       57740   0.2500E+00   0.2631E-04
       57750   0.2501E+00   0.2834E-03
       57760   0.2498E+00   0.9377E-03
       57770   0.2501E+00   0.5444E-03
       57780   0.2501E+00   0.4990E-03
       57790   0.2500E+00   0.1819E-03
       57800   0.2502E+00   0.6484E-03
       57810   0.2500E+00   0.1146E-03
       57820   0.2504E+00   0.1558E-02
       57830   0.2496E+00   0.1736E-02
       57840   0.2503E+00   0.1391E-02
       57850   0.2500E+00   0.8494E-04
       57860   0.2500E+00   0.1271E-03
       57870   0.2502E+00   0.9020E-03
       57880   0.2502E+00   0.6393E-03
       57890   0.2505E+00   0.2079E-02
       57900   0.2496E+00   0.1420E-02
       57910   0.2502E+00   0.7985E-03
       57920   0.2499E+00   0.4447E-03
       57930   0.2498E+00   0.6690E-03
       57940   0.2497E+00   0.1190E-02
       57950   0.2499E+00   0.5248E-03
       57960   0.2502E+00   0.9368E-03
       57970   0.2503E+00   0.1059E-02
       57980   0.2494E+00   0.2325E-02
       57990   0.2498E+00   0.6598E-03
       58000   0.2501E+00   0.3674E-03
       58010   0.2504E+00   0.1546E-02
       58020   0.2498E+00   0.9284E-03
       58030   0.2497E+00   0.1094E-02
       58040   0.2501E+00   0.5137E-03
       58050   0.2499E+00   0.2108E-03
       58060   0.2497E+00   0.1382E-02
       58070   0.2493E+00   0.2781E-02
       58080   0.2505E+00   0.2074E-02
       58090   0.2494E+00   0.2345E-02
       58100   0.2500E+00   0.1044E-03
       58110   0.2501E+00   0.5196E-03
       58120   0.2502E+00   0.6335E-03
       58130   0.2500E+00   0.1795E-03
       58140   0.2499E+00   0.4850E-03
       58150   0.2504E+00   0.1742E-02
       58160   0.2501E+00   0.5188E-03
       58170   0.2501E+00   0.5378E-03
       58180   0.2499E+00   0.2671E-03
       58190   0.2502E+00   0.8573E-03
       58200   0.2502E+00   0.8717E-03
       58210   0.2502E+00   0.7122E-03
       58220   0.2497E+00   0.1341E-02
       58230   0.2500E+00   0.1793E-03
       58240   0.2500E+00   0.3923E-04
       58250   0.2500E+00   0.1540E-03
       58260   0.2496E+00   0.1405E-02
       58270   0.2502E+00   0.6435E-03
       58280   0.2495E+00   0.1804E-02
       58290   0.2501E+00   0.4799E-03
       58300   0.2503E+00   0.1118E-02
       58310   0.2496E+00   0.1466E-02
       58320   0.2502E+00   0.8882E-03
       58330   0.2499E+00   0.2021E-03
       58340   0.2501E+00   0.3943E-03
       58350   0.2500E+00   0.2148E-04
       58360   0.2501E+00   0.2371E-03
       58370   0.2500E+00   0.9751E-05
       58380   0.2501E+00   0.2275E-03
       58390   0.2501E+00   0.5884E-03
       58400   0.2499E+00   0.2648E-03
       58410   0.2498E+00   0.6113E-03
       58420   0.2502E+00   0.7426E-03
       58430   0.2502E+00   0.7673E-03
       58440   0.2500E+00   0.8034E-04
       58450   0.2502E+00   0.6349E-03
       58460   0.2497E+00   0.1387E-02
       58470   0.2501E+00   0.3882E-03
       58480   0.2498E+00   0.8209E-03
       58490   0.2500E+00   0.5181E-04
       58500   0.2498E+00   0.8820E-03
       58510   0.2500E+00   0.1786E-03
       58520   0.2501E+00   0.5380E-03
       58530   0.2504E+00   0.1597E-02
       58540   0.2501E+00   0.4637E-03
       58550   0.2500E+00   0.1796E-03
       58560   0.2500E+00   0.1255E-03
       58570   0.2497E+00   0.1106E-02
       58580   0.2496E+00   0.1527E-02
       58590   0.2502E+00   0.6425E-03
       58600   0.2502E+00   0.8968E-03
       58610   0.2501E+00   0.4203E-03
       58620   0.2499E+00   0.2898E-03
       58630   0.2500E+00   0.1645E-03
       58640   0.2499E+00   0.2581E-03
       58650   0.2498E+00   0.9358E-03
       58660   0.2501E+00   0.3249E-03
       58670   0.2502E+00   0.6944E-03
       58680   0.2498E+00   0.8781E-03
       58690   0.2503E+00   0.1226E-02
       58700   0.2502E+00   0.6181E-03
       58710   0.2501E+00   0.2742E-03
       58720   0.2499E+00   0.5395E-03
       58730   0.2502E+00   0.9178E-03
       58740   0.2495E+00   0.1951E-02
       58750   0.2498E+00   0.9534E-03
       58760   0.2502E+00   0.9526E-03
       58770   0.2503E+00   0.1136E-02
       58780   0.2503E+00   0.1080E-02
       58790   0.2503E+00   0.1024E-02
       58800   0.2502E+00   0.9627E-03
       58810   0.2499E+00   0.5053E-03
       58820   0.2500E+00   0.1338E-03
       58830   0.2500E+00   0.1771E-03
       58840   0.2503E+00   0.1032E-02
       58850   0.2503E+00   0.1399E-02
       58860   0.2504E+00   0.1716E-02
       58870   0.2502E+00   0.9994E-03
       58880   0.2499E+00   0.4648E-03
       58890   0.2500E+00   0.1806E-03
       58900   0.2493E+00   0.2873E-02
       58910   0.2503E+00   0.1008E-02
       58920   0.2503E+00   0.1179E-02
       58930   0.2505E+00   0.2072E-02
       58940   0.2502E+00   0.9170E-03
       58950   0.2500E+00   0.1647E-03
       58960   0.2495E+00   0.2029E-02
       58970   0.2502E+00   0.7216E-03
       58980   0.2494E+00   0.2242E-02
       58990   0.2496E+00   0.1445E-02
       59000   0.2497E+00   0.1386E-02
       59010   0.2501E+00   0.2623E-03
       59020   0.2496E+00   0.1429E-02
       59030   0.2498E+00   0.9041E-03
       59040   0.2500E+00   0.1523E-05
       59050   0.2502E+00   0.7229E-03
       59060   0.2502E+00   0.6962E-03
       59070   0.2500E+00   0.5581E-04
       59080   0.2497E+00   0.1385E-02
       59090   0.2499E+00   0.5656E-03
       59100   0.2499E+00   0.3859E-03
       59110   0.2497E+00   0.1334E-02
       59120   0.2500E+00   0.2219E-04
       59130   0.2497E+00   0.1333E-02
       59140   0.2502E+00   0.8386E-03
       59150   0.2499E+00   0.2907E-03
       59160   0.2503E+00   0.1051E-02
       59170   0.2500E+00   0.1158E-03
       59180   0.2499E+00   0.4846E-03
       59190   0.2499E+00   0.4944E-03
       59200   0.2501E+00   0.3176E-03
       59210   0.2500E+00   0.1724E-03
       59220   0.2499E+00   0.3259E-03
       59230   0.2497E+00   0.1329E-02
       59240   0.2498E+00   0.6766E-03
       59250   0.2500E+00   0.1829E-03
       59260   0.2498E+00   0.8481E-03
       59270   0.2499E+00   0.4312E-03
       59280   0.2498E+00   0.8051E-03
       59290   0.2500E+00   0.1683E-03
       59300   0.2501E+00   0.5038E-03
       59310   0.2503E+00   0.1341E-02
       59320   0.2501E+00   0.3710E-03
       59330   0.2503E+00   0.1223E-02
       59340   0.2504E+00   0.1676E-02
       59350   0.2498E+00   0.6921E-03
       59360   0.2501E+00   0.4633E-03
       59370   0.2503E+00   0.1149E-02
       59380   0.2499E+00   0.4657E-03
       59390   0.2503E+00   0.1397E-02
       59400   0.2500E+00   0.8823E-04
       59410   0.2497E+00   0.1050E-02
       59420   0.2497E+00   0.1087E-02
       59430   0.2501E+00   0.2349E-03
       59440   0.2496E+00   0.1547E-02
       59450   0.2500E+00   0.1775E-03
       59460   0.2500E+00   0.1547E-03
       59470   0.2492E+00   0.3166E-02
       59480   0.2504E+00   0.1464E-02
       59490   0.2500E+00   0.1208E-03
       59500   0.2502E+00   0.9148E-03
       59510   0.2501E+00   0.3499E-03
       59520   0.2501E+00   0.5210E-03
       59530   0.2501E+00   0.2821E-03
       59540   0.2503E+00   0.1196E-02
       59550   0.2501E+00   0.5061E-03
       59560   0.2501E+00   0.3816E-03
       59570   0.2498E+00   0.7246E-03
       59580   0.2501E+00   0.5443E-03
       59590   0.2496E+00   0.1472E-02
       59600   0.2499E+00   0.3131E-03
       59610   0.2499E+00   0.2216E-03
       59620   0.2500E+00   0.1869E-03
       59630   0.2503E+00   0.1229E-02
       59640   0.2500E+00   0.4186E-04
       59650   0.2505E+00   0.1943E-02
       59660   0.2496E+00   0.1747E-02
       59670   0.2498E+00   0.8408E-03
       59680   0.2494E+00   0.2294E-02
       59690   0.2502E+00   0.8364E-03
       59700   0.2497E+00   0.1217E-02
       59710   0.2504E+00   0.1798E-02
       59720   0.2502E+00   0.9174E-03
       59730   0.2498E+00   0.6567E-03
       59740   0.2504E+00   0.1417E-02
       59750   0.2502E+00   0.8135E-03
       59760   0.2500E+00   0.3962E-04
       59770   0.2504E+00   0.1663E-02
       59780   0.2499E+00   0.4662E-03
       59790   0.2503E+00   0.1078E-02
       59800   0.2499E+00   0.4637E-03
       59810   0.2497E+00   0.1254E-02
       59820   0.2504E+00   0.1638E-02
       59830   0.2502E+00   0.9993E-03
       59840   0.2497E+00   0.1058E-02
       59850   0.2500E+00   0.1977E-03
       59860   0.2501E+00   0.3439E-03
       59870   0.2500E+00   0.3781E-05
       59880   0.2500E+00   0.4234E-04
       59890   0.2495E+00   0.2146E-02
       59900   0.2500E+00   0.1310E-03
       59910   0.2498E+00   0.9959E-03
       59920   0.2498E+00   0.6091E-03
       59930   0.2500E+00   0.1184E-03
       59940   0.2500E+00   0.4340E-04
       59950   0.2503E+00   0.1344E-02
       59960   0.2504E+00   0.1594E-02
       59970   0.2501E+00   0.2153E-03
       59980   0.2494E+00   0.2393E-02
       59990   0.2497E+00   0.1331E-02
       60000   0.2495E+00   0.2067E-02
       60010   0.2499E+00   0.2317E-03
       60020   0.2499E+00   0.2041E-03
       60030   0.2498E+00   0.6693E-03
       60040   0.2502E+00   0.9631E-03
       60050   0.2497E+00   0.1361E-02
       60060   0.2499E+00   0.2899E-03
       60070   0.2499E+00   0.3053E-03
       60080   0.2504E+00   0.1605E-02
       60090   0.2507E+00   0.2817E-02
       60100   0.2497E+00   0.1269E-02
       60110   0.2500E+00   0.5920E-04
       60120   0.2496E+00   0.1781E-02
       60130   0.2502E+00   0.9012E-03
       60140   0.2496E+00   0.1659E-02
       60150   0.2499E+00   0.3532E-03
       60160   0.2501E+00   0.2818E-03
       60170   0.2500E+00   0.1129E-03
       60180   0.2502E+00   0.7106E-03
       60190   0.2502E+00   0.7164E-03
       60200   0.2498E+00   0.6913E-03
       60210   0.2496E+00   0.1772E-02
       60220   0.2505E+00   0.2036E-02
       60230   0.2494E+00   0.2388E-02
       60240   0.2495E+00   0.2011E-02
       60250   0.2502E+00   0.6779E-03
       60260   0.2506E+00   0.2342E-02
       60270   0.2504E+00   0.1444E-02
       60280   0.2501E+00   0.3928E-03
       60290   0.2503E+00   0.1009E-02
       60300   0.2496E+00   0.1700E-02
       60310   0.2496E+00   0.1438E-02
       60320   0.2503E+00   0.1237E-02
       60330   0.2500E+00   0.1566E-03
       60340   0.2494E+00   0.2532E-02
       60350   0.2502E+00   0.6017E-03
       60360   0.2504E+00   0.1604E-02
       60370   0.2504E+00   0.1789E-02
       60380   0.2497E+00   0.1038E-02
       60390   0.2500E+00   0.1127E-03
       60400   0.2498E+00   0.9666E-03
       60410   0.2497E+00   0.1231E-02
       60420   0.2501E+00   0.3060E-03
       60430   0.2498E+00   0.8557E-03
       60440   0.2502E+00   0.8960E-03
       60450   0.2497E+00   0.1309E-02
       60460   0.2499E+00   0.4851E-03
       60470   0.2497E+00   0.1089E-02
       60480   0.2501E+00   0.2300E-03
       60490   0.2499E+00   0.5895E-03
       60500   0.2501E+00   0.5178E-03
       60510   0.2506E+00   0.2391E-02
       60520   0.2495E+00   0.1851E-02
       60530   0.2501E+00   0.4935E-03
       60540   0.2493E+00   0.2688E-02
       60550   0.2504E+00   0.1612E-02
       60560   0.2495E+00   0.1823E-02
       60570   0.2497E+00   0.1028E-02
       60580   0.2504E+00   0.1799E-02
       60590   0.2500E+00   0.8505E-04
       60600   0.2505E+00   0.2137E-02
       60610   0.2498E+00   0.6860E-03
       60620   0.2498E+00   0.7775E-03
       60630   0.2504E+00   0.1503E-02
       60640   0.2504E+00   0.1429E-02
       60650   0.2499E+00   0.2097E-03
       60660   0.2501E+00   0.4112E-03
       60670   0.2499E+00   0.2325E-03
       60680   0.2503E+00   0.1188E-02
       60690   0.2501E+00   0.4835E-03
       60700   0.2500E+00   0.1308E-03
       60710   0.2499E+00   0.2636E-03
       60720   0.2503E+00   0.1018E-02
       60730   0.2500E+00   0.1729E-03
       60740   0.2503E+00   0.1179E-02
       60750   0.2500E+00   0.1515E-03
       60760   0.2501E+00   0.3806E-03
       60770   0.2499E+00   0.4244E-03
       60780   0.2497E+00   0.1256E-02
       60790   0.2498E+00   0.9310E-03
       60800   0.2499E+00   0.4221E-03
       60810   0.2498E+00   0.8671E-03
       60820   0.2498E+00   0.8892E-03
       60830   0.2502E+00   0.6505E-03
       60840   0.2498E+00   0.6216E-03
       60850   0.2504E+00   0.1509E-02
       60860   0.2496E+00   0.1478E-02
       60870   0.2502E+00   0.7115E-03
       60880   0.2499E+00   0.2429E-03
       60890   0.2500E+00   0.1811E-03
       60900   0.2496E+00   0.1755E-02
       60910   0.2501E+00   0.5250E-03
       60920   0.2501E+00   0.4607E-03
       60930   0.2503E+00   0.1051E-02
       60940   0.2499E+00   0.2470E-03
       60950   0.2501E+00   0.4939E-03
       60960   0.2499E+00   0.2013E-03
       60970   0.2497E+00   0.1141E-02
       60980   0.2500E+00   0.2822E-04
       60990   0.2500E+00   0.4587E-04
       61000   0.2500E+00   0.5259E-04
       61010   0.2503E+00   0.1110E-02
       61020   0.2501E+00   0.3891E-03
       61030   0.2502E+00   0.8283E-03
       61040   0.2499E+00   0.5696E-03
       61050   0.2498E+00   0.9294E-03
       61060   0.2500E+00   0.1382E-03
       61070   0.2505E+00   0.1937E-02
       61080   0.2498E+00   0.7194E-03
       61090   0.2496E+00   0.1460E-02
       61100   0.2498E+00   0.6174E-03
       61110   0.2498E+00   0.6438E-03
       61120   0.2504E+00   0.1580E-02
       61130   0.2498E+00   0.8145E-03
       61140   0.2498E+00   0.6434E-03
       61150   0.2498E+00   0.7511E-03
       61160   0.2500E+00   0.3622E-04
       61170   0.2495E+00   0.2155E-02
       61180   0.2501E+00   0.3812E-03
       61190   0.2501E+00   0.5620E-03
       61200   0.2501E+00   0.2260E-03
       61210   0.2504E+00   0.1632E-02
       61220   0.2499E+00   0.3156E-03
       61230   0.2500E+00   0.1308E-03
       61240   0.2499E+00   0.5035E-03
       61250   0.2502E+00   0.7833E-03
       61260   0.2501E+00   0.5926E-03
       61270   0.2503E+00   0.1070E-02
       61280   0.2504E+00   0.1555E-02
       61290   0.2497E+00   0.1024E-02
       61300   0.2499E+00   0.4314E-03
       61310   0.2501E+00   0.3633E-03
       61320   0.2503E+00   0.1154E-02
       61330   0.2495E+00   0.2095E-02
       61340   0.2500E+00   0.2017E-04
       61350   0.2503E+00   0.1006E-02
       61360   0.2497E+00   0.1191E-02
       61370   0.2499E+00   0.4612E-03
       61380   0.2502E+00   0.8088E-03
       61390   0.2498E+00   0.6948E-03
       61400   0.2499E+00   0.5356E-03
       61410   0.2498E+00   0.8375E-03
       61420   0.2502E+00   0.7294E-03
       61430   0.2496E+00   0.1639E-02
       61440   0.2498E+00   0.7515E-03
       61450   0.2496E+00   0.1571E-02
       61460   0.2502E+00   0.9975E-03
       61470   0.2502E+00   0.9759E-03
       61480   0.2500E+00   0.4663E-04
       61490   0.2500E+00   0.2667E-04
       61500   0.2503E+00   0.1123E-02
       61510   0.2501E+00   0.5923E-03
       61520   0.2498E+00   0.9886E-03
       61530   0.2501E+00   0.3657E-03
       61540   0.2504E+00   0.1530E-02
       61550   0.2502E+00   0.8570E-03
       61560   0.2505E+00   0.1937E-02
       61570   0.2499E+00   0.5682E-03
       61580   0.2498E+00   0.7873E-03
       61590   0.2500E+00   0.1990E-03
       61600   0.2504E+00   0.1705E-02
       61610   0.2497E+00   0.1280E-02
       61620   0.2500E+00   0.6343E-04
       61630   0.2499E+00   0.4815E-03
       61640   0.2501E+00   0.4962E-03
       61650   0.2499E+00   0.5600E-03
       61660   0.2499E+00   0.2123E-03
       61670   0.2502E+00   0.7019E-03
       61680   0.2498E+00   0.9330E-03
       61690   0.2503E+00   0.1095E-02
       61700   0.2499E+00   0.5223E-03
       61710   0.2499E+00   0.3418E-03
       61720   0.2502E+00   0.7035E-03
       61730   0.2502E+00   0.7218E-03
       61740   0.2505E+00   0.2091E-02
       61750   0.2499E+00   0.3095E-03
       61760   0.2502E+00   0.9587E-03
       61770   0.2501E+00   0.2245E-03
       61780   0.2500E+00   0.1171E-03
       61790   0.2499E+00   0.3348E-03
       61800   0.2499E+00   0.2965E-03
       61810   0.2503E+00   0.1252E-02
